Sample index,Multipacting max (uA),Pressure max (mBar),P transmise moy (W),NI9205_E1,NI9205_E2,NI9205_E3,NI9205_E4,NI9205_E5,NI9205_E6,NI9205_E7,NI9205_MP1l,NI9205_MP2l,NI9205_MP3l,NI9205_MP4l,NI9205_MP5l,NI9205_MP6l,NI9205_MP7l,NI9205_Power1,NI9205_Power2,NI9205_Arc1,NI9205_Penning1,NI9205_Penning2,NI9205_Penning,NI9205_MP8l,T1,T2,T3,T4
100,8.486,0.0000003542,110,70.77,0.08349,0.1142,0.1179,0.08736,0.06332,0.02401,8.486,7.829,7.501,8.814,38.36,28.84,9.142,197.7,86.54,0.8564,0.0000003542,0.0000003905,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
101,8.814,0.0000003511,112.3,71.96,0.08453,0.1153,0.1195,0.08848,0.06403,0.02437,8.814,8.157,8.157,9.47,35.73,30.81,9.142,202,88.18,0.8754,0.0000003511,0.0000003869,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
102,8.486,0.0000003483,114.5,72.62,0.08547,0.1164,0.1205,0.08965,0.06459,0.02465,8.486,7.829,7.501,8.814,32.78,33.11,8.814,207.5,90.48,0.8895,0.0000003483,0.0000003859,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
103,9.47,0.0000003447,116.8,73.76,0.08657,0.1178,0.1219,0.09083,0.06539,0.02505,9.47,8.157,8.157,9.142,29.49,35.07,9.47,210.8,91.79,0.8728,0.0000003447,0.0000003816,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
104,10.78,0.0000003407,118.9,74.52,0.08754,0.1191,0.1232,0.09177,0.0662,0.02535,10.78,9.47,9.47,11.11,28.84,38.69,11.44,215.7,94.41,0.8902,0.0000003407,0.0000003807,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
105,8.486,0.0000003374,121.9,75.41,0.08848,0.1202,0.1243,0.09302,0.06675,0.02558,8.486,7.501,7.173,8.814,24.57,39.01,8.486,220,96.38,0.8836,0.0000003374,0.0000003746,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
106,10.46,0.0000003336,123.6,76.59,0.08933,0.1214,0.1255,0.09395,0.06739,0.02585,10.46,9.47,9.799,11.44,23.59,41.31,11.11,224.3,98.35,0.8807,0.0000003336,0.0000003718,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
107,10.13,0.0000003307,126.5,77.23,0.09054,0.1222,0.1266,0.09481,0.06812,0.0261,10.13,9.47,9.47,10.78,21.62,43.28,11.11,229.5,99.99,0.8935,0.0000003307,0.0000003722,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
108,11.11,0.000000328,129.8,78.19,0.09116,0.1232,0.1277,0.09591,0.06888,0.02645,11.11,10.46,9.799,11.77,21.29,44.92,11.11,232.5,101.3,0.9092,0.000000328,0.0000003694,0.004761,8.51,1413.08,1413.08,1413.08,1413.08
109,8.814,0.0000003263,131.1,78.97,0.09207,0.1243,0.1287,0.09687,0.06927,0.02669,8.814,7.501,7.501,8.814,17.35,43.94,8.814,236.7,103.6,0.9263,0.0000003263,0.0000003664,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
110,9.47,0.0000003238,133.3,79.89,0.09295,0.1256,0.1299,0.09784,0.07004,0.02704,9.47,8.157,8.157,9.47,15.38,46.56,10.46,241.3,105.2,0.9151,0.0000003238,0.0000003652,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
111,11.44,0.0000003228,135,80.91,0.09369,0.1263,0.131,0.09889,0.07074,0.02733,11.44,10.78,10.46,12.1,17.35,48.53,10.78,245.9,107.9,0.8872,0.0000003228,0.0000003635,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
112,8.486,0.0000003233,138.9,81.91,0.09496,0.1278,0.1325,0.1001,0.07165,0.02767,8.486,7.173,7.173,8.486,13.41,49.52,8.814,249.5,109.2,0.8905,0.0000003233,0.0000003654,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
113,11.11,0.0000003238,140.8,83.03,0.0961,0.1291,0.1336,0.1012,0.07233,0.02804,11.11,10.13,9.799,11.44,14.39,52.14,11.44,254.4,111.5,0.8748,0.0000003238,0.0000003666,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
114,10.46,0.0000003245,143.6,84.16,0.09683,0.13,0.1348,0.1023,0.07297,0.02838,10.46,9.799,9.47,10.78,13.08,52.47,11.44,259.7,113.4,0.8912,0.0000003245,0.0000003676,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
115,8.814,0.0000003248,147.2,85,0.09757,0.1307,0.1359,0.1029,0.07346,0.02869,8.814,7.829,7.501,9.142,11.44,53.13,8.486,264.6,115.7,0.8712,0.0000003248,0.0000003629,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
116,8.486,0.0000003261,149.7,85.95,0.0985,0.1321,0.1366,0.1038,0.07423,0.02895,8.486,7.501,7.501,8.814,10.46,53.46,8.814,269.5,117.4,0.8889,0.0000003261,0.0000003654,0.004761,8.182,1413.08,1413.08,1413.08,1413.08
117,12.1,0.0000003494,151.5,95.34,0.1008,0.1346,0.1396,0.1062,0.07623,0.03025,12.1,10.46,10.46,12.1,12.42,60.02,10.46,274.4,120,0.9043,0.0000003494,0.0000003884,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
118,10.13,0.0000003526,154.6,90.47,0.1016,0.1355,0.1405,0.1073,0.07656,0.03056,10.13,9.47,9.799,10.13,10.78,65.27,12.42,287.2,124.3,0.8774,0.0000003526,0.0000003897,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
119,10.13,0.0000003551,161.9,91.63,0.1025,0.1368,0.1417,0.108,0.07745,0.03095,10.13,9.142,8.814,10.78,10.78,62.32,11.11,291.5,126.2,0.8886,0.0000003551,0.0000003907,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
120,9.142,0.0000003588,165.3,92.91,0.1037,0.1379,0.1429,0.1092,0.0786,0.03139,9.142,8.157,7.829,9.799,9.47,62.98,9.799,296.7,128.8,0.9555,0.0000003588,0.0000003941,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
121,11.44,0.0000003642,167.2,94.44,0.1048,0.1392,0.1443,0.1106,0.07926,0.03188,11.44,10.78,10.13,11.77,12.1,65.93,11.44,301.3,131.1,0.8607,0.0000003642,0.0000003993,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
122,10.78,0.0000003674,170.5,95.84,0.1057,0.1407,0.1459,0.1117,0.08014,0.03237,10.78,9.799,9.799,11.44,9.799,65.93,10.78,308.9,133.8,0.906,0.0000003674,0.0000004042,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
123,11.77,0.0000003722,175.5,97.02,0.1067,0.1418,0.147,0.1127,0.08101,0.0328,11.77,10.46,10.46,11.77,10.78,65.27,10.13,313.8,136.4,0.8971,0.0000003722,0.0000004062,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
124,8.486,0.000000375,177.3,98.46,0.1075,0.1433,0.1483,0.1137,0.08191,0.03327,8.486,7.829,7.501,9.142,8.814,66.26,9.142,320.4,139.3,0.8905,0.000000375,0.000000412,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
125,11.44,0.0000003813,181.7,99.76,0.1087,0.1445,0.1496,0.1146,0.0825,0.0339,11.44,10.46,10.46,12.1,12.1,70.2,11.44,324.9,141,0.9142,0.0000003813,0.0000004164,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
126,11.44,0.0000003842,184.5,101.3,0.1093,0.1456,0.1509,0.1155,0.08326,0.03446,11.44,10.13,9.47,10.13,9.47,68.56,10.13,330.2,143.3,0.8774,0.0000003842,0.00000042,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
127,10.13,0.0000003895,187.1,102.5,0.1101,0.1469,0.1521,0.1166,0.08416,0.035,10.13,9.47,9.47,10.78,9.799,68.89,11.44,335.4,145.2,0.8715,0.0000003895,0.0000004232,0.004761,9.167,1413.08,1413.08,1413.08,1413.08
128,9.142,0.0000003911,190.5,103.9,0.1108,0.1479,0.1533,0.1171,0.08476,0.03528,9.142,8.157,8.157,9.47,8.814,68.56,9.799,342,147.5,0.8925,0.0000003911,0.0000004267,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
129,11.11,0.000000398,193.9,105.6,0.1118,0.149,0.1545,0.1183,0.08578,0.03595,11.11,10.13,9.799,11.44,10.78,70.2,11.11,346.9,149.8,0.8849,0.000000398,0.0000004336,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
130,11.44,0.0000004019,195.5,107.3,0.1128,0.1506,0.1556,0.1192,0.08629,0.03655,11.44,10.46,9.47,9.799,8.814,72.5,12.42,351.8,152.5,0.8882,0.0000004019,0.0000004381,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
131,8.157,0.0000004064,199.5,109.6,0.1137,0.1523,0.1574,0.1204,0.08736,0.03713,8.157,7.501,7.501,8.814,8.486,70.2,9.142,357.7,154.4,0.9165,0.0000004064,0.0000004436,0.004761,8.182,1413.08,1413.08,1413.08,1413.08
132,10.13,0.0000004115,202.2,111,0.1146,0.1528,0.1581,0.1212,0.08809,0.03765,10.13,8.157,7.829,9.142,8.486,70.2,10.13,362.3,157,0.902,0.0000004115,0.0000004489,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
133,10.46,0.0000004169,206.8,112.7,0.1153,0.1537,0.1594,0.1218,0.08883,0.03822,10.46,10.13,9.799,11.44,9.47,71.51,10.46,368.9,158.7,0.8951,0.0000004169,0.0000004535,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
134,8.157,0.0000004205,208.1,114.3,0.116,0.1549,0.1601,0.1228,0.08961,0.03877,8.157,7.501,7.501,9.142,8.486,70.2,8.814,372.5,162,0.923,0.0000004205,0.0000004572,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
135,8.486,0.0000004248,210.7,116.2,0.1166,0.1561,0.1615,0.1235,0.09051,0.03957,8.486,7.173,7.501,8.486,8.157,70.53,9.47,378.4,163.3,0.8551,0.0000004248,0.0000004629,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
136,11.44,0.0000004538,213.4,120.9,0.1183,0.1587,0.1643,0.1256,0.09207,0.04117,11.44,10.46,9.799,10.46,8.814,76.11,10.46,381.7,165.9,0.8554,0.0000004538,0.000000491,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
137,8.157,0.0000004619,215.9,123.7,0.1193,0.1602,0.1655,0.1268,0.09328,0.0421,8.157,7.829,7.501,10.13,8.814,80.05,11.77,393.5,170.5,0.883,0.0000004619,0.0000005011,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
138,10.46,0.0000004695,222.9,126.1,0.1202,0.1617,0.1668,0.1278,0.09406,0.04289,10.46,9.47,9.47,11.11,10.13,77.42,11.11,402.7,173.8,0.8974,0.0000004695,0.000000508,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
139,10.46,0.0000004758,228.5,128.2,0.1211,0.1628,0.168,0.1288,0.09508,0.04372,10.46,9.799,9.142,10.78,9.142,77.75,10.78,408.2,176.4,0.8961,0.0000004758,0.0000005154,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
140,8.486,0.0000004805,230,130.9,0.1217,0.1641,0.1692,0.1296,0.0961,0.04449,8.486,7.501,7.501,8.814,8.486,76.44,8.486,413.8,180.3,0.8518,0.0000004805,0.0000005199,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
141,9.47,0.0000004881,234.6,132.9,0.1226,0.1654,0.1707,0.1305,0.09691,0.04526,9.47,8.157,8.157,10.13,9.142,76.44,10.46,419.1,181.6,0.8948,0.0000004881,0.0000005281,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
142,11.44,0.0000004939,237,135.4,0.1232,0.1664,0.1715,0.1313,0.09757,0.04607,11.44,10.78,10.13,12.1,11.77,79.72,11.44,424.6,183.6,0.8708,0.0000004939,0.0000005341,0.004761,8.182,1413.08,1413.08,1413.08,1413.08
143,12.42,0.0000004982,240.4,137.5,0.1241,0.1672,0.1726,0.1324,0.09838,0.04677,12.42,10.78,10.13,12.1,11.11,78.73,10.78,432.2,185.9,0.905,0.0000004982,0.0000005379,0.004761,8.51,1413.08,1413.08,1413.08,1413.08
144,11.44,0.0000005028,245.7,139.2,0.1246,0.168,0.1735,0.1329,0.09909,0.04739,11.44,10.46,9.799,11.77,10.78,76.11,9.799,435.8,188.2,0.881,0.0000005028,0.0000005431,0.004761,8.182,1413.08,1413.08,1413.08,1413.08
145,8.157,0.0000005077,247.1,141.5,0.1251,0.1691,0.1742,0.1339,0.1003,0.04807,8.157,7.829,7.501,8.814,8.814,79.72,12.75,443.3,190.2,0.8741,0.0000005077,0.000000547,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
146,11.11,0.0000005118,252.3,143,0.1255,0.1701,0.1753,0.1346,0.1004,0.04865,11.11,10.13,9.799,11.44,10.78,79.39,11.77,445,191.8,0.8767,0.0000005118,0.0000005511,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
147,9.142,0.0000005151,252.6,145.3,0.1263,0.1713,0.1764,0.1355,0.1016,0.04935,9.142,8.157,7.501,9.142,8.157,76.44,8.814,449.9,194.1,0.8856,0.0000005151,0.0000005568,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
148,10.13,0.0000005193,254.3,147.6,0.1267,0.1724,0.1771,0.1363,0.1022,0.05,10.13,8.814,8.157,9.47,8.814,76.44,10.13,454.8,196.1,0.9237,0.0000005193,0.000000561,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
149,8.486,0.0000005236,258.3,149.4,0.1274,0.1732,0.1786,0.1373,0.1029,0.05072,8.486,7.829,8.814,10.78,9.142,80.37,11.11,458.4,198,0.9496,0.0000005236,0.000000565,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
150,10.78,0.0000005281,258.6,151.8,0.1279,0.1744,0.1791,0.138,0.1039,0.05141,10.78,9.47,8.814,10.46,9.142,76.44,10.78,462,201,0.857,0.0000005281,0.0000005683,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
151,10.13,0.000000531,262,153.9,0.1286,0.1753,0.1798,0.1387,0.1044,0.05205,10.13,9.142,8.486,10.13,8.486,74.79,10.13,467.9,202.6,0.8879,0.000000531,0.0000005723,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
152,11.44,0.0000005335,264.6,155.3,0.1291,0.1761,0.1809,0.1394,0.1049,0.05251,11.44,10.13,9.799,11.77,10.46,77.09,12.1,473.8,205.9,0.9237,0.0000005335,0.0000005761,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
153,8.814,0.0000005382,269.3,156.9,0.1296,0.1772,0.1813,0.1403,0.1054,0.05303,8.814,7.829,7.829,9.142,8.486,74.47,8.814,477.8,206.2,0.8892,0.0000005382,0.0000005798,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
154,9.47,0.0000005729,270.8,162.8,0.1308,0.1791,0.1841,0.1423,0.1069,0.05514,9.47,8.814,8.486,10.46,8.814,79.39,10.46,481.4,207.9,0.8843,0.0000005729,0.0000006153,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
155,8.486,0.0000005764,271.1,164.3,0.1312,0.1796,0.1841,0.1429,0.1073,0.05554,8.486,7.829,7.501,8.814,8.486,78.73,8.814,493.5,213.1,0.8892,0.0000005764,0.0000006176,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
156,8.814,0.0000005826,280.1,166.5,0.132,0.1808,0.1852,0.1439,0.1084,0.05629,8.814,7.501,7.501,9.142,8.486,77.75,8.814,495.5,213.8,0.8636,0.0000005826,0.0000006243,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
157,11.44,0.0000005861,280.5,168.5,0.1323,0.1819,0.1863,0.1446,0.109,0.05694,11.44,10.13,10.13,11.11,10.46,77.09,9.799,501.4,216.7,0.8613,0.0000005861,0.0000006294,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
158,8.814,0.0000005899,284.3,170.4,0.1328,0.183,0.1873,0.1456,0.1097,0.0576,8.814,7.501,7.173,8.814,8.157,76.76,8.814,505.3,218.7,0.8518,0.0000005899,0.0000006328,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
159,8.814,0.0000005934,285.7,172.5,0.1337,0.1838,0.1879,0.1464,0.1104,0.05813,8.814,8.157,7.829,9.142,8.486,75.45,8.486,509.6,220.7,0.8679,0.0000005934,0.0000006362,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
160,9.47,0.000000596,287.8,174.1,0.1342,0.1847,0.189,0.1474,0.1109,0.05869,9.47,8.157,8.486,9.47,8.486,76.44,9.142,515.5,223.3,0.8886,0.000000596,0.00000064,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
161,9.47,0.0000005989,292,176.1,0.1346,0.1857,0.1896,0.1481,0.1116,0.05939,9.47,8.486,7.829,9.47,8.157,75.45,9.142,519.4,224.3,0.8794,0.0000005989,0.0000006421,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
162,8.814,0.0000006018,293.6,177.4,0.135,0.1865,0.1902,0.1487,0.1123,0.05972,8.814,8.486,7.829,9.47,8.486,75.45,9.142,525.6,227.2,0.9142,0.0000006018,0.0000006442,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
163,8.486,0.0000006031,298.7,179,0.1352,0.187,0.1911,0.149,0.1128,0.06027,8.486,7.501,7.501,8.814,8.486,74.14,8.486,527.6,227.6,0.8951,0.0000006031,0.000000647,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
164,11.44,0.000000606,298.8,180.1,0.1356,0.1877,0.1919,0.1498,0.1132,0.06078,11.44,10.13,9.799,11.77,10.13,76.76,11.77,528.9,229.2,0.8886,0.000000606,0.0000006498,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
165,9.799,0.000000607,299.9,181.5,0.136,0.1884,0.1922,0.1503,0.1136,0.06117,9.799,8.486,8.157,9.799,8.814,74.47,9.799,535.2,230.8,0.8731,0.000000607,0.0000006508,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
166,12.42,0.000000611,303,183,0.1364,0.1892,0.1932,0.1513,0.1143,0.0617,12.42,11.77,11.11,13.08,11.77,76.44,11.11,537.8,232.8,0.9365,0.000000611,0.0000006557,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
167,11.77,0.0000006139,304.5,185.1,0.1369,0.1899,0.194,0.1519,0.1147,0.06237,11.77,10.78,10.46,12.1,11.77,74.79,11.77,542,234.1,0.9069,0.0000006139,0.0000006597,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
168,8.486,0.0000006156,307.7,185.7,0.1373,0.1907,0.1942,0.1521,0.1152,0.06269,8.486,8.157,7.501,9.142,8.814,72.82,8.814,545.6,236.4,0.9076,0.0000006156,0.0000006593,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
169,10.78,0.0000006193,310.3,188.2,0.1379,0.1913,0.195,0.1527,0.1157,0.06324,10.78,9.799,9.799,11.11,10.13,74.47,10.78,549.6,236.7,0.8758,0.0000006193,0.0000006625,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
170,9.47,0.0000006106,312.8,185.7,0.1374,0.1905,0.1946,0.1523,0.1151,0.06259,9.47,8.157,7.829,9.142,8.486,71.51,9.47,554.5,238.4,0.8817,0.0000006106,0.0000006543,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
171,8.486,0.0000006044,316.1,184.6,0.1372,0.1898,0.1943,0.1518,0.1148,0.06244,8.486,7.501,7.501,8.814,8.157,71.84,8.814,554.8,237.4,0.8826,0.0000006044,0.0000006473,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
172,8.157,0.0000005969,312.4,183.2,0.1367,0.1891,0.1939,0.1511,0.1143,0.06173,8.157,7.501,7.501,8.814,8.157,71.51,8.814,548.6,236.1,0.8866,0.0000005969,0.0000006404,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
173,8.486,0.0000005883,313,181.7,0.1361,0.1885,0.1928,0.1503,0.1135,0.06112,8.486,8.157,7.173,9.142,8.157,72.17,9.142,548.3,234.1,0.9112,0.0000005883,0.0000006324,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
174,10.78,0.000000582,308.8,180.1,0.1357,0.1877,0.1914,0.1497,0.1131,0.06075,10.78,9.799,9.799,11.44,10.46,72.82,11.11,542,232.1,0.9289,0.000000582,0.0000006267,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
175,8.814,0.0000005757,305.1,179.3,0.1352,0.187,0.1911,0.1494,0.1128,0.06051,8.814,7.501,7.829,8.814,8.486,70.2,9.142,537.8,231.8,0.8974,0.0000005757,0.0000006186,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
176,11.44,0.0000005714,304,177.9,0.1348,0.1862,0.1907,0.1485,0.1122,0.05987,11.44,10.13,9.799,11.77,10.46,72.5,11.44,533.8,229.5,0.903,0.0000005714,0.0000006123,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
177,8.157,0.0000005613,303.2,175.8,0.1342,0.1851,0.1894,0.1477,0.1115,0.05916,8.157,7.829,7.501,9.142,8.814,72.5,11.44,531.9,228.2,0.9125,0.0000005613,0.0000006044,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
178,11.11,0.0000005544,300.7,174.1,0.1342,0.1845,0.1889,0.1477,0.111,0.05885,11.11,10.13,9.47,10.78,9.142,70.86,11.77,527.3,225.6,0.8836,0.0000005544,0.0000005973,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
179,9.142,0.0000005467,298.2,172.8,0.1336,0.1837,0.1885,0.1464,0.1105,0.05813,9.142,8.486,8.157,9.799,8.157,70.53,10.46,523.7,223.9,0.9312,0.0000005467,0.0000005896,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
180,9.47,0.000000539,295.5,170.5,0.1329,0.1832,0.1874,0.1455,0.1098,0.05779,9.47,8.157,7.829,9.799,8.486,70.53,9.799,519.7,223,0.883,0.000000539,0.0000005814,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
181,11.11,0.0000005338,294.5,168.9,0.1325,0.1821,0.1873,0.1449,0.109,0.05717,11.11,10.13,9.799,11.77,11.11,73.15,11.11,515.5,220.3,0.9076,0.0000005338,0.0000005764,0.004761,9.003,1413.08,1413.08,1413.08,1413.08
182,10.13,0.0000005252,291.7,166.8,0.1322,0.1811,0.1854,0.1443,0.1084,0.05651,10.13,9.142,9.142,10.78,8.814,71.51,11.11,511.5,218.7,0.9293,0.0000005252,0.0000005674,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
183,11.11,0.0000005157,288,164.2,0.131,0.1795,0.1843,0.1428,0.1075,0.05554,11.11,9.47,9.47,11.44,10.78,70.2,9.47,505.6,216.7,0.8879,0.0000005157,0.000000558,0.004761,8.51,1413.08,1413.08,1413.08,1413.08
184,8.486,0.0000005085,284.4,162.8,0.1308,0.1789,0.184,0.1421,0.1069,0.05516,8.486,7.829,7.501,9.142,8.157,69.54,9.142,501.7,215.4,0.8764,0.0000005085,0.000000549,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
185,8.486,0.0000004712,281.7,157.6,0.1296,0.1766,0.1816,0.1401,0.1055,0.05322,8.486,7.829,7.173,9.142,8.486,64.95,9.47,495.8,212.5,0.8876,0.0000004712,0.0000005107,0.004761,8.018,1413.08,1413.08,1413.08,1413.08
186,8.814,0.0000004629,280.5,155.6,0.129,0.1758,0.1808,0.1394,0.1048,0.05261,8.814,8.157,7.829,8.814,8.486,64.62,9.142,491.9,208.5,0.8817,0.0000004629,0.0000005052,0.004761,7.525,1413.08,1413.08,1413.08,1413.08
187,10.13,0.0000004572,275.7,153.8,0.1287,0.1756,0.1797,0.1393,0.1042,0.05203,10.13,8.486,8.486,10.13,9.142,65.93,10.46,483.7,206.2,0.9,0.0000004572,0.0000004976,0.004761,9.167,1413.08,1413.08,1413.08,1413.08
188,8.486,0.0000004503,269.3,151.5,0.1279,0.174,0.1792,0.138,0.1037,0.05166,8.486,7.501,7.829,8.814,8.814,64.62,9.47,476.1,204.9,0.906,0.0000004503,0.0000004907,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
189,10.78,0.0000004441,266.9,149.4,0.1275,0.1734,0.1781,0.1371,0.1029,0.05089,10.78,9.47,9.47,10.78,9.142,65.27,10.78,470.2,203,0.9256,0.0000004441,0.0000004831,0.004761,9.167,1413.08,1413.08,1413.08,1413.08
190,8.814,0.0000004365,266.9,148.1,0.1271,0.1726,0.1771,0.1363,0.102,0.05018,8.814,8.157,8.157,9.142,8.814,68.56,12.75,469.9,200.3,0.883,0.0000004365,0.0000004763,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
191,10.78,0.0000004304,265.2,145.6,0.1263,0.1716,0.1762,0.1356,0.1013,0.04949,10.78,10.78,10.13,10.46,8.814,63.96,10.46,464.3,198.4,0.8925,0.0000004304,0.0000004702,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
192,8.814,0.0000004221,261.7,143.2,0.1258,0.17,0.1753,0.1346,0.1006,0.04873,8.814,8.157,7.501,8.814,8.157,63.31,9.142,460.4,197.1,0.8876,0.0000004221,0.0000004614,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
193,8.814,0.0000004155,258.6,141.2,0.125,0.1691,0.1742,0.1336,0.09984,0.048,8.814,7.501,7.501,8.814,8.486,62.32,8.814,454.8,194.4,0.9316,0.0000004155,0.0000004542,0.004761,7.69,1413.08,1413.08,1413.08,1413.08
194,10.13,0.00000041,253.7,139.5,0.1246,0.1684,0.1735,0.1332,0.09933,0.04756,10.13,8.814,8.486,10.13,9.142,62.98,11.11,447.3,192.1,0.8515,0.00000041,0.0000004467,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
195,10.46,0.0000004036,251.5,137.1,0.124,0.1671,0.1726,0.1324,0.09858,0.04677,10.46,9.142,8.814,10.78,8.814,61.99,10.46,443.3,190.5,0.8725,0.0000004036,0.0000004405,0.004761,9.167,1413.08,1413.08,1413.08,1413.08
196,11.44,0.0000003954,250.5,135.4,0.1233,0.1662,0.1715,0.1315,0.09764,0.04611,11.44,10.46,10.13,11.77,10.46,63.96,10.13,439.4,188.5,0.9128,0.0000003954,0.0000004343,0.004761,8.182,1413.08,1413.08,1413.08,1413.08
197,11.44,0.0000003886,248.9,133,0.1228,0.1651,0.1707,0.1307,0.09699,0.04547,11.44,9.799,9.799,11.77,11.44,63.31,11.11,437.8,186.2,0.8738,0.0000003886,0.0000004267,0.004761,8.51,1413.08,1413.08,1413.08,1413.08
198,9.799,0.0000003811,244.2,131,0.122,0.1643,0.1694,0.1301,0.09618,0.04467,9.799,8.814,8.486,10.13,8.814,60.68,10.78,430.2,184.3,0.9211,0.0000003811,0.0000004189,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
199,9.47,0.0000003734,240.7,128.4,0.1213,0.1628,0.1683,0.1292,0.09531,0.04381,9.47,7.829,7.829,9.47,8.486,59.69,9.142,425,182,0.9378,0.0000003734,0.0000004113,0.004761,7.854,1413.08,1413.08,1413.08,1413.08
200,11.44,0.0000003652,239,125.7,0.1201,0.161,0.1666,0.1276,0.09399,0.043,11.44,10.13,9.799,11.44,10.78,59.04,9.47,419.1,179,0.8964,0.0000003652,0.0000004023,0.004761,8.346,1413.08,1413.08,1413.08,1413.08
201,10.13,0.0000003576,235,123.2,0.1192,0.16,0.1654,0.1266,0.09343,0.04215,10.13,10.13,9.799,10.78,9.142,59.04,11.11,413.5,176.1,0.8731,0.0000003576,0.0000003954,0.004761,8.674,1413.08,1413.08,1413.08,1413.08
202,10.78,0.0000003509,230.3,121.7,0.1184,0.1588,0.1643,0.1255,0.09247,0.0415,10.78,10.13,9.799,10.46,9.142,61.34,11.11,406.3,173.4,0.8869,0.0000003509,0.000000389,0.004761,8.838,1413.08,1413.08,1413.08,1413.08
